model_name,latent_dim,r2_mean1,r2_std1,mse_mean1,mse_std1,maxse_mean1,maxse_std1,r2_mean2,r2_std2,mse_mean2,mse_std2,maxse_mean2,maxse_std2,r2_z1,r2_z2,r2_Z1Z3,r2_t_Z1,r2_t_Z3
Prima prova,4,0.10774172,0.28176773,0.039450664,0.012587692,0.2211471,0.07765715,-0.018245792,0.10170825,0.023289148,0.0071777226,0.108902164,0.03846288,"[0.6444572806358337, 0.011524438858032227, 0.044432640075683594, 0.0030283331871032715, -0.0902935266494751, -0.0065184831619262695]","[-0.02389073371887207, 0.010449588298797607, -0.011750340461730957, 0.002231121063232422, -0.004082083702087402, -0.04674816131591797]","[0.5906799733638763, 0.005016922950744629, 0.09408140182495117, 0.0013520121574401855, -0.013222694396972656, -0.024799704551696777]",0.1896034875339449,0.0048354856504536
Prima prova,4,0.6171823143959045,0.2362830489873886,0.016871456056833267,0.010419176891446114,0.10512072592973709,0.07202378660440445,0.3326292932033539,0.25306692719459534,0.0152190076187253,0.007469449192285538,0.078477643430233,0.04092107340693474,"[np.float32(0.7129909), np.float32(0.79115427), np.float32(0.88321966), np.float32(0.7084538), np.float32(0.5997726), np.float32(0.5859981)]","[np.float32(0.5214823), np.float32(0.55852115), np.float32(0.19629425), np.float32(0.2209552), np.float32(0.2849055), np.float32(0.27151942)]","[np.float32(0.70316494), np.float32(0.793764), np.float32(0.89933527), np.float32(0.71566075), np.float32(0.4973125), np.float32(0.6476565)]",0.7869967038993857,0.5163213142530778
