Model Name,Latent Dim,Z2 R2 Mean,Z2 R2 Std,Z2 MSE Mean,Z2 MSE Std,Z2 MaxSE Mean,Z2 MaxSE Std,PCA R2 Z2 PC,Varianzce Explained Z2,PCA R2 Time Signal Z2
PaperA,5,0.66904557,0.27274516,0.018184282,0.01184103,0.12479518,0.09963258,"[np.float32(0.94439274), np.float32(0.7511031), np.float32(0.532217), np.float32(0.32769698), np.float32(0.16569537), np.float32(0.14287275), np.float32(0.06871128), np.float32(0.006659329), np.float32(-0.015150309), np.float32(0.010061324)]","[0.62456614 0.10786562 0.08288085 0.05659206 0.0354223  0.02735297
 0.01712326 0.01431353 0.01048937 0.00657904]",0.49293290485115493
