Model Name,Latent Dim,Z2 R2 Mean,Z2 R2 Std,Z2 MSE Mean,Z2 MSE Std,Z2 MaxSE Mean,Z2 MaxSE Std,PCA R2 Z2 PC,Varianzce Explained Z2,PCA R2 Time Signal Z2
Model15,5,0.79306906,0.20468368,0.013259915,0.013560058,0.069998644,0.07764421,"[np.float32(0.95507616), np.float32(0.9208938), np.float32(0.92252403), np.float32(0.8494316), np.float32(0.45024395), np.float32(0.6197709), np.float32(0.49141294), np.float32(0.29738325), np.float32(0.111178935), np.float32(0.17450583)]","[0.5324004  0.12844385 0.07399939 0.0601335  0.04849088 0.04061848
 0.02972381 0.0212547  0.01667425 0.01106691]",0.6399314034467888
