Model Name,Latent Dim,Z2 R2 Mean,Z2 R2 Std,Z2 MSE Mean,Z2 MSE Std,Z2 MaxSE Mean,Z2 MaxSE Std,PCA R2 Z2 PC,Varianzce Explained Z2,PCA R2 Time Signal Z2
"5D,6,0",5,0.6352259,0.19030176,0.010557401,0.0057702977,0.05863429,0.035342544,"[np.float32(0.8999824), np.float32(0.8418485), np.float32(0.9226776), np.float32(0.88487744), np.float32(0.90807295), np.float32(0.83167064), np.float32(0.38193417), np.float32(0.19874418), np.float32(0.11778492), np.float32(0.09842533)]","[0.14548825 0.12460556 0.11959331 0.10788655 0.08533818 0.07861149
 0.06501964 0.04322541 0.03819001 0.03763101]",0.7423848465336459
