Model Name,Latent Dim,Z2 R2 Mean,Z2 R2 Std,Z2 MSE Mean,Z2 MSE Std,Z2 MaxSE Mean,Z2 MaxSE Std,PCA R2 Z2 PC,Varianzce Explained Z2,PCA R2 Time Signal Z2
"15,10,5",5,0.8575083,0.17935838,0.01444137,0.015985416,0.0650937,0.08025425,"[np.float32(0.9470842), np.float32(0.8115526), np.float32(0.50454533), np.float32(0.34468138), np.float32(-0.0070718527), np.float32(-0.05860567), np.float32(-0.079770684), np.float32(-0.3031932), np.float32(-1.20104), np.float32(-10.277529)]","[7.7262717e-01 1.4915000e-01 4.2517889e-02 2.1060539e-02 9.3385009e-03
 3.4441596e-03 1.3335079e-03 4.0099394e-04 1.0529207e-04 2.1923122e-05]",0.8930312497962086
