Model Name,Latent Dim,Z2 R2 Mean,Z2 R2 Std,Z2 MSE Mean,Z2 MSE Std,Z2 MaxSE Mean,Z2 MaxSE Std,PCA R2 Z2 PC,Varianzce Explained Z2,PCA R2 Time Signal Z2
Prova15,5,0.8743124,0.09540595,0.008633438,0.006034842,0.043545656,0.0402865,"[np.float32(0.9828637), np.float32(0.96869445), np.float32(0.94707847), np.float32(0.9190411), np.float32(0.82238823), np.float32(0.5950084), np.float32(0.2330569), np.float32(0.2390247), np.float32(0.07064211), np.float32(-0.05410397)]","[0.5011595  0.16038884 0.10834242 0.07700271 0.04439609 0.03894755
 0.02370056 0.01704698 0.01182901 0.00703434]",0.7107755436885332
