Model Name,Latent Dim,Z2 R2 Mean,Z2 R2 Std,Z2 MSE Mean,Z2 MSE Std,Z2 MaxSE Mean,Z2 MaxSE Std,PCA R2 Z2 PC,Varianzce Explained Z2,PCA R2 Time Signal Z2
2(Noise6)-1,5,0.56562984,1.0205158,0.012144092,0.029196288,0.059436757,0.08213555,"[np.float32(0.8718171), np.float32(0.8754393), np.float32(0.8108597), np.float32(0.82967603), np.float32(0.73311484), np.float32(0.63106775), np.float32(0.5949781), np.float32(0.014238536), np.float32(0.07410663), np.float32(0.049070537)]","[0.13577846 0.13265777 0.12187268 0.10258786 0.08691191 0.07730418
 0.07238242 0.05130273 0.04090326 0.03019931]",0.7907423094794495
