Model Name,Latent Dim,Z2 R2 Mean,Z2 R2 Std,Z2 MSE Mean,Z2 MSE Std,Z2 MaxSE Mean,Z2 MaxSE Std,PCA R2 Z2 PC,Varianzce Explained Z2,PCA R2 Time Signal Z2
2,5,0.50672287,0.3349322,0.014873765,0.009369086,0.091623306,0.051553104,"[np.float32(0.793523), np.float32(0.80080134), np.float32(0.8306561), np.float32(0.73180604), np.float32(0.5395323), np.float32(0.3714264), np.float32(0.2850079), np.float32(0.029889166), np.float32(0.0582031), np.float32(0.012714088)]","[0.15505533 0.13391227 0.12882373 0.10330974 0.08659596 0.07286661
 0.05630618 0.04275782 0.03649055 0.03329599]",0.6628694115937819
