Model Name,Latent Dim,Z2 R2 Mean,Z2 R2 Std,Z2 MSE Mean,Z2 MSE Std,Z2 MaxSE Mean,Z2 MaxSE Std,PCA R2 Z2 PC,Varianzce Explained Z2,PCA R2 Time Signal Z2
Speranza,5,0.0017107744,0.5623362,0.07442389,0.050196394,0.28104457,0.13603379,"[np.float32(0.13086295), np.float32(-0.05152273), np.float32(-0.009045839), np.float32(-0.0023607016), np.float32(-0.0069053173), np.float32(-0.07101107), np.float32(-0.008414745), np.float32(-0.013708711), np.float32(0.00065529346), np.float32(0.0016900897)]","[0.5011595  0.16038884 0.10834242 0.07700271 0.04439609 0.03894755
 0.02370056 0.01704698 0.01182901 0.00703434]",0.16768850852207373
