Model Name,Latent Dim,Z2 R2 Mean,Z2 R2 Std,Z2 MSE Mean,Z2 MSE Std,Z2 MaxSE Mean,Z2 MaxSE Std,PCA R2 Z2 PC,Varianzce Explained Z2,PCA R2 Time Signal Z2
Thesis1,5,0.86735564,0.21022636,0.013332962,0.016256424,0.058833938,0.08010209,"[np.float32(0.9631435), np.float32(0.7203829), np.float32(0.086669326), np.float32(-0.030249476), np.float32(-0.51799583), np.float32(-0.14799452), np.float32(-0.53387046), np.float32(-2.501483), np.float32(-28.230614), np.float32(-265.40158)]","[8.7029874e-01 9.5812991e-02 2.1687843e-02 9.6357437e-03 1.9263778e-03
 5.3561630e-04 8.6857865e-05 1.3549227e-05 2.0573118e-06 2.4732410e-07]",0.8948860397648035
