Model Name,Latent Dim,Z2 R2 Mean,Z2 R2 Std,Z2 MSE Mean,Z2 MSE Std,Z2 MaxSE Mean,Z2 MaxSE Std,PCA R2 Z2 PC,Varianzce Explained Z2,PCA R2 Time Signal Z2
"30-20_Noise5,0",5,0.9803635,0.02229627,0.0014521903,0.0014765067,0.011418454,0.015829615,"[np.float32(0.99670005), np.float32(0.9829786), np.float32(0.9545686), np.float32(0.8512707), np.float32(0.78905296), np.float32(0.48738545), np.float32(0.5172288), np.float32(0.45239884), np.float32(0.14910734), np.float32(-0.03640008)]","[8.4253883e-01 9.6499413e-02 3.3381209e-02 1.1129835e-02 1.0386873e-02
 2.7383175e-03 1.8468681e-03 8.1441342e-04 3.6539673e-04 1.6470277e-04]",0.9677985278962034
