Model Name,Latent Dim,Z2 R2 Mean,Z2 R2 Std,Z2 MSE Mean,Z2 MSE Std,Z2 MaxSE Mean,Z2 MaxSE Std,PCA R2 Z2 PC,Varianzce Explained Z2,PCA R2 Time Signal Z2
NoLeg,5,0.98743135,0.024181359,0.0010721429,0.001879927,0.00676991,0.013629138,"[np.float32(0.9957798), np.float32(0.9800441), np.float32(0.95028085), np.float32(0.90298325), np.float32(0.6485894), np.float32(0.6397276), np.float32(0.6047621), np.float32(0.23970467), np.float32(0.0014547706), np.float32(-0.60574627)]","[8.7335587e-01 9.0094887e-02 2.2270812e-02 9.4551751e-03 3.1634613e-03
 1.2169882e-03 3.3412789e-04 7.9491445e-05 2.1622198e-05 5.4366619e-06]",-85.10500442398748
