Model Name,Latent Dim,Z2 R2 Mean,Z2 R2 Std,Z2 MSE Mean,Z2 MSE Std,Z2 MaxSE Mean,Z2 MaxSE Std,PCA R2 Z2 PC,Varianzce Explained Z2,PCA R2 Time Signal Z2
Model_1,5,0.71025246,0.2850145,0.01614453,0.013842976,0.100733966,0.10186524,"[np.float32(0.9131305), np.float32(0.8519599), np.float32(0.7518499), np.float32(0.43836004), np.float32(0.3115844), np.float32(0.29811275), np.float32(0.2360884), np.float32(0.13736951), np.float32(-0.08785045), np.float32(-0.033638)]","[0.6245667  0.10787194 0.08294532 0.05658401 0.03539542 0.02729863
 0.01713183 0.01431832 0.01049716 0.00657802]",0.6170814522701964
