Model Name,Latent Dim,Z2 R2 Mean,Z2 R2 Std,Z2 MSE Mean,Z2 MSE Std,Z2 MaxSE Mean,Z2 MaxSE Std,PCA R2 Z2 PC,Varianzce Explained Z2,PCA R2 Time Signal Z2
P1,5,0.035094477,0.6811434,0.06960351,0.051029224,0.3291739,0.21926676,"[np.float32(0.30488342), np.float32(0.2722035), np.float32(0.118760824), np.float32(-0.45342445), np.float32(0.16603541), np.float32(-0.50858486), np.float32(-1.3462615), np.float32(-0.1753459), np.float32(-0.286672), np.float32(-0.32628214)]","[0.5011595  0.16038884 0.10834242 0.07700271 0.04439609 0.03894755
 0.02370056 0.01704698 0.01182901 0.00703434]",0.3759887606640874
