Model Name,Latent Dim,Z2 R2 Mean,Z2 R2 Std,Z2 MSE Mean,Z2 MSE Std,Z2 MaxSE Mean,Z2 MaxSE Std,PCA R2 Z2 PC,Varianzce Explained Z2,PCA R2 Time Signal Z2
2(NoNoise)-1,5,0.72639626,0.16733372,0.007570287,0.004658136,0.047319964,0.03765914,"[np.float32(0.93098366), np.float32(0.9636485), np.float32(0.9556177), np.float32(0.93147385), np.float32(0.8917962), np.float32(0.74393713), np.float32(0.7672166), np.float32(0.6174438), np.float32(0.36011487), np.float32(0.2804305)]","[0.13577846 0.13265777 0.12187268 0.10258786 0.08691191 0.07730418
 0.07238242 0.05130273 0.04090326 0.03019931]",0.8348419789748821
