Model Name,Latent Dim,Z1 R2 Mean,Z1 R2 Std,Z1 MSE Mean,Z1 MSE Std,Z1 MaxSE Mean,Z1 MaxSE Std,Z3 R2 Mean,Z3 R2 Std,Z3 MSE Mean,Z3 MSE Std,Z3 MaxSE Mean,Z3 MaxSE Std,PCA R2 Z1 PC,Varianzce Explained Z1,PCA R2 Z3 PC,Varianzce Explained Z3,PCA R2 (Z1+Z3) PC,Variance Explained (Z1+Z3),PCA R2 Time Signal Z1,PCA R2 Time Signal Z3
Prova15Decoder,5,0.85406166,0.1622648,0.0101673035,0.010994861,0.044732124,0.048953786,-0.0982464,0.5707485,0.0009766396,0.0010910358,0.00388674,0.003781614,"[np.float32(0.94651616), np.float32(0.8801884), np.float32(0.9271795), np.float32(0.8603262), np.float32(0.7100633), np.float32(0.6581677)]",[0.5348719  0.15468651 0.10945853 0.07457711 0.04138126 0.03426806],"[np.float32(0.012409806), np.float32(-0.031725645), np.float32(0.12630236), np.float32(0.08039433), np.float32(-0.12767208), np.float32(0.048528254)]",[0.5281918  0.11363465 0.11007749 0.04865837 0.04625741 0.03793414],"[np.float32(0.946537), np.float32(0.8801483), np.float32(0.92699635), np.float32(0.860094), np.float32(0.7095826), np.float32(0.6584557)]",[0.5283156  0.15290178 0.10814024 0.07371005 0.04089262 0.03386527],0.8198320334052198,0.16782183131885353
