Model Name,Latent Dim,Z1 R2 Mean,Z1 R2 Std,Z1 MSE Mean,Z1 MSE Std,Z1 MaxSE Mean,Z1 MaxSE Std,Z3 R2 Mean,Z3 R2 Std,Z3 MSE Mean,Z3 MSE Std,Z3 MaxSE Mean,Z3 MaxSE Std,PCA R2 Z1 PC,Varianzce Explained Z1,PCA R2 Z3 PC,Varianzce Explained Z3,PCA R2 (Z1+Z3) PC,Variance Explained (Z1+Z3),PCA R2 Time Signal Z1,PCA R2 Time Signal Z3
PaperVAE2,5,0.6065746,0.40590075,0.021158991,0.018377002,0.1467058,0.13776632,0.034515448,0.26026446,0.00057576125,0.0009166165,0.0025224674,0.002884812,"[np.float32(0.92169714), np.float32(0.707354), np.float32(0.38095444), np.float32(0.19232768), np.float32(0.07339233), np.float32(0.04885763)]",[0.62456614 0.10786562 0.08288085 0.05659206 0.0354223  0.02735297],"[np.float32(-4.627109), np.float32(-0.032194972), np.float32(-0.0009557009), np.float32(-0.026019573), np.float32(-0.6805438), np.float32(-0.7703837)]",[0.62456614 0.10786562 0.08288085 0.05659206 0.0354223  0.02735297],"[np.float32(0.8918829), np.float32(0.71366024), np.float32(0.37639153), np.float32(0.25366616), np.float32(0.005284488), np.float32(0.11568195)]",[0.6458684  0.10789298 0.08277894 0.05458131 0.0323677  0.02358216],0.5154018391757249,0.11179109126625131
