Model Name,Latent Dim,Z1 R2 Mean,Z1 R2 Std,Z1 MSE Mean,Z1 MSE Std,Z1 MaxSE Mean,Z1 MaxSE Std,Z3 R2 Mean,Z3 R2 Std,Z3 MSE Mean,Z3 MSE Std,Z3 MaxSE Mean,Z3 MaxSE Std,PCA R2 Z1 PC,Varianzce Explained Z1,PCA R2 Z3 PC,Varianzce Explained Z3,PCA R2 (Z1+Z3) PC,Variance Explained (Z1+Z3),PCA R2 Time Signal Z1,PCA R2 Time Signal Z3
P1,5,0.27149025,0.6230396,0.051419172,0.03990084,0.23102544,0.16849977,0.009967822,0.22962503,0.00097459886,0.0010514439,0.0038803353,0.0036381492,"[np.float32(0.47835845), np.float32(0.3613667), np.float32(0.36248833), np.float32(0.17907733), np.float32(0.22774136), np.float32(-0.18027782)]",[0.5011595  0.16038884 0.10834242 0.07700271 0.04439609 0.03894755],"[np.float32(-4.5813923), np.float32(-0.009206891), np.float32(-0.0117919445), np.float32(-0.037846327), np.float32(-0.16370738), np.float32(-1.5693872)]",[0.5011595  0.16038884 0.10834242 0.07700271 0.04439609 0.03894755],"[np.float32(0.45437688), np.float32(0.30374658), np.float32(0.37875015), np.float32(0.2058084), np.float32(0.20542544), np.float32(-0.117584586)]",[0.5283156  0.15290178 0.10814024 0.07371005 0.04089262 0.03386527],0.44637838642383243,0.12217135408147073
