Model Name,Latent Dim,Z1 R2 Mean,Z1 R2 Std,Z1 MSE Mean,Z1 MSE Std,Z1 MaxSE Mean,Z1 MaxSE Std,Z3 R2 Mean,Z3 R2 Std,Z3 MSE Mean,Z3 MSE Std,Z3 MaxSE Mean,Z3 MaxSE Std,PCA R2 Z1 PC,Varianzce Explained Z1,PCA R2 Z3 PC,Varianzce Explained Z3,PCA R2 (Z1+Z3) PC,Variance Explained (Z1+Z3),PCA R2 Time Signal Z1,PCA R2 Time Signal Z3
2-2,5,0.8338465,0.099458,0.007282369,0.004278142,0.046008084,0.04328872,0.5025312,0.21344778,0.011348471,0.0061175334,0.05967169,0.034220196,"[np.float32(0.97371626), np.float32(0.9538642), np.float32(0.9714731), np.float32(0.9538729), np.float32(0.8767911), np.float32(0.8574463)]",[0.18469244 0.15712638 0.15364705 0.1247983  0.0939083  0.07291616],"[np.float32(0.76072663), np.float32(0.7566993), np.float32(0.4261086), np.float32(0.55563956), np.float32(0.33230466), np.float32(0.3745414)]",[0.201721   0.1937943  0.09722542 0.09606605 0.06271102 0.05546547],"[np.float32(0.9721468), np.float32(0.95253795), np.float32(0.96906614), np.float32(0.9505312), np.float32(0.7767724), np.float32(0.7971899)]",[0.12303583 0.10708901 0.10418277 0.08354789 0.07046905 0.06910293],0.9103079035732343,0.6707509412849251
