Model Name,Latent Dim,Z1 R2 Mean,Z1 R2 Std,Z1 MSE Mean,Z1 MSE Std,Z1 MaxSE Mean,Z1 MaxSE Std,Z3 R2 Mean,Z3 R2 Std,Z3 MSE Mean,Z3 MSE Std,Z3 MaxSE Mean,Z3 MaxSE Std,PCA R2 Z1 PC,Varianzce Explained Z1,PCA R2 Z3 PC,Varianzce Explained Z3,PCA R2 (Z1+Z3) PC,Variance Explained (Z1+Z3),PCA R2 Time Signal Z1,PCA R2 Time Signal Z3
"30-20,5",5,0.90121025,0.14636542,0.006316799,0.008282147,0.03523189,0.048928324,0.17335694,0.54911387,0.0011355053,0.0023134332,0.0057514478,0.009460183,"[np.float32(0.9624727), np.float32(0.9648131), np.float32(0.90832466), np.float32(0.59984976), np.float32(0.26711404), np.float32(0.22979695)]",[0.72891486 0.13614562 0.08847064 0.02059004 0.00946826 0.00798343],"[np.float32(0.048130512), np.float32(0.39180505), np.float32(0.3929795), np.float32(0.28594756), np.float32(0.26795197), np.float32(0.13942629)]",[0.5205908  0.14823936 0.13616934 0.07519284 0.07054647 0.02572146],"[np.float32(0.9624709), np.float32(0.96478426), np.float32(0.90816635), np.float32(0.6012831), np.float32(0.19318056), np.float32(0.2363019)]",[0.71812326 0.13415462 0.0871766  0.0204167  0.00974128 0.00790626],"[np.float32(0.9624727), np.float32(0.9648131), np.float32(0.90832466), np.float32(0.59984976), np.float32(0.26711404), np.float32(0.22979695)]","[np.float32(0.048130512), np.float32(0.39180505), np.float32(0.3929795), np.float32(0.28594756), np.float32(0.26795197), np.float32(0.13942629)]"
