Model Name,Latent Dim,Z1 R2 Mean,Z1 R2 Std,Z1 MSE Mean,Z1 MSE Std,Z1 MaxSE Mean,Z1 MaxSE Std,Z3 R2 Mean,Z3 R2 Std,Z3 MSE Mean,Z3 MSE Std,Z3 MaxSE Mean,Z3 MaxSE Std,PCA R2 Z1 PC,Varianzce Explained Z1,PCA R2 Z3 PC,Varianzce Explained Z3,PCA R2 (Z1+Z3) PC,Variance Explained (Z1+Z3),PCA R2 Time Signal Z1,PCA R2 Time Signal Z3
1,5,0.83187354,0.11048843,0.0073531033,0.0047465027,0.046829995,0.04715611,0.502738,0.21749781,0.01138512,0.0063079945,0.058937594,0.033929605,"[np.float32(0.97340196), np.float32(0.9501663), np.float32(0.96998125), np.float32(0.94995767), np.float32(0.8689219), np.float32(0.8573526)]",[0.18469244 0.15712638 0.15364705 0.1247983  0.0939083  0.07291616],"[np.float32(0.7511917), np.float32(0.7617479), np.float32(0.44747174), np.float32(0.5372604), np.float32(0.34332037), np.float32(0.4103707)]",[0.201721   0.1937943  0.09722542 0.09606605 0.06271102 0.05546547],"[np.float32(0.9723753), np.float32(0.94767356), np.float32(0.9675376), np.float32(0.94934773), np.float32(0.76562285), np.float32(0.7820866)]",[0.12303583 0.10708901 0.10418277 0.08354789 0.07046905 0.06910293],0.9097003528946049,0.664622933491718
